Regulon_ID,Regulator,Gene,Entrez_gene,IfCoexpDiseaseRelevantMutSig,GeneSymbol
3180,ENSG00000176165,ENSG00000178104,9659,#N/A,PDE4DIP
3180,ENSG00000176165,ENSG00000266964,5348,#N/A,FXYD1
3180,ENSG00000176165,ENSG00000119711,4329,#N/A,ALDH6A1
3180,ENSG00000176165,ENSG00000179399,2262,#N/A,GPC5
3180,ENSG00000176165,ENSG00000106780,1955,#N/A,MEGF9
3180,ENSG00000176165,ENSG00000145362,287,#N/A,ANK2
3180,ENSG00000176165,ENSG00000111275,217,#N/A,ALDH2
3182,ENSG00000176165,ENSG00000100227,84271,#N/A,POLDIP3
3182,ENSG00000176165,ENSG00000102901,80152,#N/A,CENPT
3182,ENSG00000176165,ENSG00000169062,65110,#N/A,UPF3A
3182,ENSG00000176165,ENSG00000118514,64577,#N/A,ALDH8A1
3182,ENSG00000176165,ENSG00000266074,57597,#N/A,BAHCC1
3182,ENSG00000176165,ENSG00000148384,56623,#N/A,INPP5E
3182,ENSG00000176165,ENSG00000273494,55229,#N/A,PANK4
3182,ENSG00000176165,ENSG00000135541,54806,#N/A,AHI1
3182,ENSG00000176165,ENSG00000184402,26039,#N/A,SS18L1
3182,ENSG00000176165,ENSG00000169914,23252,#N/A,OTUD3
3182,ENSG00000176165,ENSG00000143442,23126,#N/A,POGZ
3182,ENSG00000176165,ENSG00000105483,22900,#N/A,CARD8
3182,ENSG00000176165,ENSG00000129484,10038,#N/A,PARP2
3182,ENSG00000176165,ENSG00000176102,1479,#N/A,CSTF3
3183,ENSG00000176165,ENSG00000101695,54941,#N/A,RNF125
3183,ENSG00000176165,ENSG00000282046,26585,#N/A,GREM1
3183,ENSG00000176165,ENSG00000099282,23555,#N/A,TSPAN15
3183,ENSG00000176165,ENSG00000149798,10435,#N/A,CDC42EP2
3183,ENSG00000176165,ENSG00000127324,7103,#N/A,TSPAN8
3183,ENSG00000176165,ENSG00000197321,6840,#N/A,SVIL
3183,ENSG00000176165,ENSG00000163932,5580,#N/A,PRKCD
3183,ENSG00000176165,ENSG00000150867,5305,#N/A,PIP4K2A
3183,ENSG00000176165,ENSG00000136960,5168,#N/A,ENPP2
3183,ENSG00000176165,ENSG00000171840,4815,#N/A,NINJ2
3183,ENSG00000176165,ENSG00000176658,4642,#N/A,MYO1D
3183,ENSG00000176165,ENSG00000157557,2114,#N/A,ETS2
3185,ENSG00000176165,ENSG00000119514,79695,#N/A,GALNT12
3185,ENSG00000176165,ENSG00000140563,55784,#N/A,MCTP2
3185,ENSG00000176165,ENSG00000134996,26578,#N/A,OSTF1
3185,ENSG00000176165,ENSG00000075223,10512,#N/A,SEMA3C
3185,ENSG00000176165,ENSG00000152061,9910,#N/A,RABGAP1L
3185,ENSG00000176165,ENSG00000111885,4121,#N/A,MAN1A1
3185,ENSG00000176165,ENSG00000113441,4012,#N/A,LNPEP
3185,ENSG00000176165,ENSG00000116977,3964,#N/A,LGALS8
3185,ENSG00000176165,ENSG00000141448,2627,#N/A,GATA6
3185,ENSG00000176165,ENSG00000115641,2274,#N/A,FHL2
3186,ENSG00000176165,ENSG00000137504,58487,#N/A,CREBZF
3186,ENSG00000176165,ENSG00000185246,55015,#N/A,PRPF39
3186,ENSG00000176165,ENSG00000104517,51366,#N/A,UBR5
3186,ENSG00000176165,ENSG00000123636,29994,#N/A,BAZ2B
3186,ENSG00000176165,ENSG00000109920,23360,#N/A,FNBP4
3186,ENSG00000176165,ENSG00000131051,9584,#N/A,RBM39
3186,ENSG00000176165,ENSG00000147162,8473,#N/A,OGT
3186,ENSG00000176165,ENSG00000002016,5893,#N/A,RAD52
3186,ENSG00000176165,ENSG00000082258,905,#N/A,CCNT2
3188,ENSG00000176165,ENSG00000113163,10087,#N/A,COL4A3BP
3188,ENSG00000176165,ENSG00000198961,9867,#N/A,PJA2
3188,ENSG00000176165,ENSG00000100030,5594,#N/A,MAPK1
3188,ENSG00000176165,ENSG00000108946,5573,#N/A,PRKAR1A
3188,ENSG00000176165,ENSG00000007168,5048,#N/A,PAFAH1B1
3188,ENSG00000176165,ENSG00000150995,3708,#N/A,ITPR1
3188,ENSG00000176165,ENSG00000156515,3098,#N/A,HK1
3188,ENSG00000176165,ENSG00000114573,523,#N/A,ATP6V1A
3189,ENSG00000176165,ENSG00000150347,84159,#N/A,ARID5B
3189,ENSG00000176165,ENSG00000170852,25948,#N/A,KBTBD2
3189,ENSG00000176165,ENSG00000122644,10124,#N/A,ARL4A
3189,ENSG00000176165,ENSG00000148154,7357,#N/A,UGCG
3189,ENSG00000176165,ENSG00000186591,7328,#N/A,UBE2H
3189,ENSG00000176165,ENSG00000177606,3725,#N/A,JUN
3189,ENSG00000176165,ENSG00000067082,1316,#N/A,KLF6
3190,ENSG00000176165,ENSG00000011304,100616459,#N/A,PTBP1
3190,ENSG00000176165,ENSG00000132256,85363,#N/A,TRIM5
3190,ENSG00000176165,ENSG00000154217,26207,#N/A,PITPNC1
3190,ENSG00000176165,ENSG00000145703,10788,#N/A,IQGAP2
3190,ENSG00000176165,ENSG00000144560,9686,#N/A,VGLL4
3190,ENSG00000176165,ENSG00000115526,9486,#N/A,CHST10
3190,ENSG00000176165,ENSG00000181104,2149,#N/A,F2R
3191,ENSG00000176165,ENSG00000107551,83937,#N/A,RASSF4
3191,ENSG00000176165,ENSG00000074964,55160,#N/A,ARHGEF10L
3191,ENSG00000176165,ENSG00000181722,26137,#N/A,ZBTB20
3191,ENSG00000176165,ENSG00000064692,9627,#N/A,SNCAIP
3191,ENSG00000176165,ENSG00000175745,7025,#N/A,NR2F1
3191,ENSG00000176165,ENSG00000007372,5080,#N/A,PAX6
3191,ENSG00000176165,ENSG00000172201,3400,#N/A,ID4
3195,ENSG00000176165,ENSG00000109787,51274,#N/A,KLF3
3195,ENSG00000176165,ENSG00000143337,26092,#N/A,TOR1AIP1
3195,ENSG00000176165,ENSG00000112992,23530,#N/A,NNT
3195,ENSG00000176165,ENSG00000137275,8737,#N/A,RIPK1
3195,ENSG00000176165,ENSG00000277401,7082,#N/A,TJP1
3196,ENSG00000176165,ENSG00000178878,81575,#N/A,APOLD1
3196,ENSG00000176165,ENSG00000160888,9592,#N/A,IER2
3196,ENSG00000176165,ENSG00000170345,2353,#N/A,FOS
3196,ENSG00000176165,ENSG00000078401,1906,#N/A,EDN1
3196,ENSG00000176165,ENSG00000015413,1800,#N/A,DPEP1
3197,ENSG00000176165,ENSG00000121060,100500827,#N/A,TRIM25
3197,ENSG00000176165,ENSG00000197646,80380,#N/A,PDCD1LG2
3197,ENSG00000176165,ENSG00000106799,7046,#N/A,TGFBR1
3197,ENSG00000176165,ENSG00000120457,3762,#N/A,KCNJ5
3197,ENSG00000176165,ENSG00000096996,3594,#N/A,IL12RB1
3198,ENSG00000176165,ENSG00000108654,100616387,#N/A,DDX5
3198,ENSG00000176165,ENSG00000198833,51465,#N/A,UBE2J1
3198,ENSG00000176165,ENSG00000122299,29066,#N/A,ZC3H7A
3198,ENSG00000176165,ENSG00000165219,26130,#N/A,GAPVD1
3198,ENSG00000176165,ENSG00000067900,6093,#N/A,ROCK1
3203,ENSG00000171634,ENSG00000119396,51552,#N/A,RAB14
3203,ENSG00000171634,ENSG00000025800,23633,#N/A,KPNA6
3203,ENSG00000171634,ENSG00000107554,23268,#N/A,DNMBP
3203,ENSG00000171634,ENSG00000118217,22926,#N/A,ATF6
3203,ENSG00000171634,ENSG00000111737,11021,#N/A,RAB35
3203,ENSG00000171634,ENSG00000133704,10526,#N/A,IPO8
3203,ENSG00000171634,ENSG00000021776,9716,#N/A,AQR
3203,ENSG00000171634,ENSG00000125484,9329,#N/A,GTF3C4
3203,ENSG00000171634,ENSG00000107372,7763,#N/A,ZFAND5
3203,ENSG00000171634,ENSG00000084093,5978,#N/A,REST
3203,ENSG00000171634,ENSG00000155903,5922,#N/A,RASA2
3203,ENSG00000171634,ENSG00000116132,5396,#N/A,PRRX1
3203,ENSG00000171634,ENSG00000188554,4077,#N/A,NBR1
3203,ENSG00000171634,ENSG00000003056,4074,#N/A,M6PR
3203,ENSG00000171634,ENSG00000086061,3301,#N/A,DNAJA1
3204,ENSG00000171634,ENSG00000088832,102465524,#N/A,FKBP1A
3204,ENSG00000171634,ENSG00000133561,474344,#N/A,GIMAP6
3204,ENSG00000171634,ENSG00000129515,58533,#N/A,SNX6
3204,ENSG00000171634,ENSG00000145569,54491,#N/A,FAM105A
3204,ENSG00000171634,ENSG00000136404,53346,#N/A,TM6SF1
3204,ENSG00000171634,ENSG00000172594,10924,#N/A,SMPDL3A
3204,ENSG00000171634,ENSG00000092531,8773,#N/A,SNAP23
3204,ENSG00000171634,ENSG00000146070,7941,#N/A,PLA2G7
3204,ENSG00000171634,ENSG00000118308,4033,#N/A,LRMP
3204,ENSG00000171634,ENSG00000120457,3762,#N/A,KCNJ5
3204,ENSG00000171634,ENSG00000027697,3459,#N/A,IFNGR1
3204,ENSG00000171634,ENSG00000104870,2217,#N/A,FCGRT
3204,ENSG00000171634,ENSG00000011465,1634,#N/A,DCN
3204,ENSG00000171634,ENSG00000095794,1390,#N/A,CREM
3204,ENSG00000171634,ENSG00000110848,969,#N/A,CD69
3205,ENSG00000171634,ENSG00000105767,199731,#N/A,CADM4
3205,ENSG00000171634,ENSG00000150347,84159,#N/A,ARID5B
3205,ENSG00000171634,ENSG00000173114,54674,#N/A,LRRN3
3205,ENSG00000171634,ENSG00000173852,23333,#N/A,DPY19L1
3205,ENSG00000171634,ENSG00000134121,10752,#N/A,CHL1
3205,ENSG00000171634,ENSG00000122644,10124,#N/A,ARL4A
3205,ENSG00000171634,ENSG00000122779,8805,#N/A,TRIM24
3205,ENSG00000171634,ENSG00000148154,7357,#N/A,UGCG
3205,ENSG00000171634,ENSG00000186591,7328,#N/A,UBE2H
3205,ENSG00000171634,ENSG00000103202,4833,#N/A,NME4
3205,ENSG00000171634,ENSG00000106484,4232,#N/A,MEST
3205,ENSG00000171634,ENSG00000175445,4023,#N/A,LPL
3205,ENSG00000171634,ENSG00000177606,3725,#N/A,JUN
3205,ENSG00000171634,ENSG00000178445,2731,#N/A,GLDC
3205,ENSG00000171634,ENSG00000067082,1316,#N/A,KLF6
3207,ENSG00000171634,ENSG00000123600,79828,#N/A,METTL8
3207,ENSG00000171634,ENSG00000106330,64598,#N/A,MOSPD3
3207,ENSG00000171634,ENSG00000151498,27034,#N/A,ACAD8
3207,ENSG00000171634,ENSG00000133606,23608,#N/A,MKRN1
3207,ENSG00000171634,ENSG00000168397,23192,#N/A,ATG4B
3207,ENSG00000171634,ENSG00000121940,23155,#N/A,CLCC1
3207,ENSG00000171634,ENSG00000135148,10906,#N/A,TRAFD1
3207,ENSG00000171634,ENSG00000174243,9416,#N/A,DDX23
3207,ENSG00000171634,ENSG00000147601,7013,#N/A,TERF1
3207,ENSG00000171634,ENSG00000136238,5879,#N/A,RAC1
3207,ENSG00000171634,ENSG00000115241,5496,#N/A,PPM1G
3207,ENSG00000171634,ENSG00000172757,1072,#N/A,CFL1
3208,ENSG00000171634,ENSG00000170242,55031,#N/A,USP47
3208,ENSG00000171634,ENSG00000167522,29123,#N/A,ANKRD11
3208,ENSG00000171634,ENSG00000141456,27043,#N/A,PELP1
3208,ENSG00000171634,ENSG00000110046,23130,#N/A,ATG2A
3208,ENSG00000171634,ENSG00000070413,9993,#N/A,DGCR2
3208,ENSG00000171634,ENSG00000135966,9392,#N/A,TGFBRAP1
3208,ENSG00000171634,ENSG00000149930,9344,#N/A,TAOK2
3208,ENSG00000171634,ENSG00000147130,9203,#N/A,ZMYM3
3208,ENSG00000171634,ENSG00000134780,747,#N/A,DAGLA
3208,ENSG00000171634,ENSG00000186716,613,#N/A,BCR
3208,ENSG00000171634,ENSG00000142599,473,#N/A,RERE
3209,ENSG00000171634,ENSG00000280807,114791,#N/A,TUBGCP5
3209,ENSG00000171634,ENSG00000161813,113251,#N/A,LARP4
3209,ENSG00000171634,ENSG00000164031,79982,#N/A,DNAJB14
3209,ENSG00000171634,ENSG00000005175,79657,#N/A,RPAP3
3209,ENSG00000171634,ENSG00000281742,64087,#N/A,MCCC2
3209,ENSG00000171634,ENSG00000137145,55667,#N/A,DENND4C
3209,ENSG00000171634,ENSG00000131375,23473,#N/A,CAPN7
3209,ENSG00000171634,ENSG00000113522,10111,#N/A,RAD50
3209,ENSG00000171634,ENSG00000112739,8899,#N/A,PRPF4B
3209,ENSG00000171634,ENSG00000065243,5586,#N/A,PKN2
3209,ENSG00000171634,ENSG00000215301,1654,#N/A,DDX3X
3211,ENSG00000171634,ENSG00000187742,79048,#N/A,SECISBP2
3211,ENSG00000171634,ENSG00000168411,55159,#N/A,RFWD3
3211,ENSG00000171634,ENSG00000153774,10428,#N/A,CFDP1
3211,ENSG00000171634,ENSG00000143379,9869,#N/A,SETDB1
3211,ENSG00000171634,ENSG00000130856,7776,#N/A,ZNF236
3211,ENSG00000171634,ENSG00000125482,7270,#N/A,TTF1
3211,ENSG00000171634,ENSG00000173473,6599,#N/A,SMARCC1
3211,ENSG00000171634,ENSG00000136937,4686,#N/A,NCBP1
3211,ENSG00000171634,ENSG00000138386,4664,#N/A,NAB1
3212,ENSG00000171634,ENSG00000169136,100616483,#N/A,ATF5
3212,ENSG00000171634,ENSG00000071205,79658,#N/A,ARHGAP10
3212,ENSG00000171634,ENSG00000039560,26064,#N/A,RAI14
3212,ENSG00000171634,ENSG00000070495,23210,#N/A,JMJD6
3212,ENSG00000171634,ENSG00000118596,9194,#N/A,SLC16A7
3212,ENSG00000171634,ENSG00000009307,7812,#N/A,CSDE1
3212,ENSG00000171634,ENSG00000119414,5537,#N/A,PPP6C
3212,ENSG00000171634,ENSG00000122884,5033,#N/A,P4HA1
3212,ENSG00000171634,ENSG00000211445,2878,#N/A,GPX3
3213,ENSG00000171634,ENSG00000163545,81788,#N/A,NUAK2
3213,ENSG00000171634,ENSG00000107554,23268,#N/A,DNMBP
3213,ENSG00000171634,ENSG00000112079,11329,#N/A,STK38
3213,ENSG00000171634,ENSG00000163251,7855,#N/A,FZD5
3213,ENSG00000171634,ENSG00000152104,5784,#N/A,PTPN14
3213,ENSG00000171634,ENSG00000185499,4582,#N/A,MUC1
3213,ENSG00000171634,ENSG00000134910,3703,#N/A,STT3A
3213,ENSG00000171634,ENSG00000076716,2239,#N/A,GPC4
3213,ENSG00000171634,ENSG00000131504,1729,#N/A,DIAPH1
3214,ENSG00000171634,ENSG00000113300,57472,#N/A,CNOT6
3214,ENSG00000171634,ENSG00000171681,55729,#N/A,ATF7IP
3214,ENSG00000171634,ENSG00000163939,55193,#N/A,PBRM1
3214,ENSG00000171634,ENSG00000162702,23528,#N/A,ZNF281
3214,ENSG00000171634,ENSG00000012983,11183,#N/A,MAP4K5
3214,ENSG00000171634,ENSG00000169554,9839,#N/A,ZEB2
3214,ENSG00000171634,ENSG00000143815,3930,#N/A,LBR
3215,ENSG00000171634,ENSG00000136044,55198,#N/A,APPL2
3215,ENSG00000171634,ENSG00000034677,25897,#N/A,RNF19A
3215,ENSG00000171634,ENSG00000136051,23325,#N/A,KIAA1033
3215,ENSG00000171634,ENSG00000129116,23022,#N/A,PALLD
3215,ENSG00000171634,ENSG00000170961,3037,#N/A,HAS2
3215,ENSG00000171634,ENSG00000140937,1009,#N/A,CDH11
3215,ENSG00000171634,ENSG00000113916,604,#N/A,BCL6
3216,ENSG00000171634,ENSG00000104133,80208,#N/A,SPG11
3216,ENSG00000171634,ENSG00000187535,9742,#N/A,IFT140
3216,ENSG00000171634,ENSG00000277401,7082,#N/A,TJP1
3216,ENSG00000171634,ENSG00000138434,6744,#N/A,SSFA2
3216,ENSG00000171634,ENSG00000168575,6575,#N/A,SLC20A2
3216,ENSG00000171634,ENSG00000129219,5338,#N/A,PLD2
3217,ENSG00000136944,ENSG00000198369,200734,#N/A,SPRED2
3217,ENSG00000136944,ENSG00000163638,56999,#N/A,ADAMTS9
3217,ENSG00000136944,ENSG00000249992,25907,#N/A,TMEM158
3217,ENSG00000136944,ENSG00000119042,23314,#N/A,SATB2
3217,ENSG00000136944,ENSG00000102531,22862,#N/A,FNDC3A
3217,ENSG00000136944,ENSG00000133110,10631,#N/A,POSTN
3217,ENSG00000136944,ENSG00000138802,10427,#N/A,SEC24B
3217,ENSG00000136944,ENSG00000136193,9805,#N/A,SCRN1
3217,ENSG00000136944,ENSG00000166170,9529,#N/A,BAG5
3217,ENSG00000136944,ENSG00000185950,8660,#N/A,IRS2
3217,ENSG00000136944,ENSG00000104290,7976,#N/A,FZD3
3217,ENSG00000136944,ENSG00000164631,7559,#N/A,ZNF12
3217,ENSG00000136944,ENSG00000116016,2034,#N/A,EPAS1
3217,ENSG00000136944,ENSG00000139318,1848,#N/A,DUSP6
3218,ENSG00000136944,ENSG00000107554,23268,#N/A,DNMBP
3218,ENSG00000136944,ENSG00000118217,22926,#N/A,ATF6
3218,ENSG00000136944,ENSG00000111737,11021,#N/A,RAB35
3218,ENSG00000136944,ENSG00000021776,9716,#N/A,AQR
3218,ENSG00000136944,ENSG00000153046,9425,#N/A,CDYL
3218,ENSG00000136944,ENSG00000125484,9329,#N/A,GTF3C4
3218,ENSG00000136944,ENSG00000107372,7763,#N/A,ZFAND5
3218,ENSG00000136944,ENSG00000084093,5978,#N/A,REST
3218,ENSG00000136944,ENSG00000155903,5922,#N/A,RASA2
3218,ENSG00000136944,ENSG00000116132,5396,#N/A,PRRX1
3218,ENSG00000136944,ENSG00000188554,4077,#N/A,NBR1
3218,ENSG00000136944,ENSG00000086061,3301,#N/A,DNAJA1
3219,ENSG00000136944,ENSG00000112096,100129518,#N/A,SOD2
3219,ENSG00000136944,ENSG00000164010,114625,#N/A,ERMAP
3219,ENSG00000136944,ENSG00000146859,55281,#N/A,TMEM140
3219,ENSG00000136944,ENSG00000140092,10516,#N/A,FBLN5
3219,ENSG00000136944,ENSG00000140497,10066,#N/A,SCAMP2
3219,ENSG00000136944,ENSG00000086730,7462,#N/A,LAT2
3219,ENSG00000136944,ENSG00000124570,5269,#N/A,SERPINB6
3219,ENSG00000136944,ENSG00000116044,4780,#N/A,NFE2L2
3219,ENSG00000136944,ENSG00000148175,2040,#N/A,STOM
3219,ENSG00000136944,ENSG00000135929,1593,#N/A,CYP27A1
3219,ENSG00000136944,ENSG00000104763,427,#N/A,ASAH1
3221,ENSG00000136944,ENSG00000198961,9867,#N/A,PJA2
3221,ENSG00000136944,ENSG00000164924,7534,#N/A,YWHAZ
3221,ENSG00000136944,ENSG00000100030,5594,#N/A,MAPK1
3221,ENSG00000136944,ENSG00000108946,5573,#N/A,PRKAR1A
3221,ENSG00000136944,ENSG00000156515,3098,#N/A,HK1
3221,ENSG00000136944,ENSG00000114573,523,#N/A,ATP6V1A
3221,ENSG00000136944,ENSG00000174437,488,#N/A,ATP2A2
3222,ENSG00000136944,ENSG00000173905,27333,#N/A,GOLIM4
3222,ENSG00000136944,ENSG00000142864,26135,#N/A,SERBP1
3222,ENSG00000136944,ENSG00000163110,10611,#N/A,PDLIM5
3222,ENSG00000136944,ENSG00000151694,6868,#N/A,ADAM17
3222,ENSG00000136944,ENSG00000132383,6117,#N/A,RPA1
3222,ENSG00000136944,ENSG00000167657,1613,#N/A,DAPK3
3223,ENSG00000136944,ENSG00000025796,11231,#N/A,SEC63
3223,ENSG00000136944,ENSG00000003436,7035,#N/A,TFPI
3223,ENSG00000136944,ENSG00000101109,6789,#N/A,STK4
3223,ENSG00000136944,ENSG00000121879,5290,#N/A,PIK3CA
3223,ENSG00000136944,ENSG00000118689,2309,#N/A,FOXO3
3223,ENSG00000136944,ENSG00000105971,858,#N/A,CAV2
3224,ENSG00000136944,ENSG00000173218,81839,#N/A,VANGL1
3224,ENSG00000136944,ENSG00000145284,79966,#N/A,SCD5
3224,ENSG00000136944,ENSG00000183508,54855,#N/A,FAM46C
3224,ENSG00000136944,ENSG00000163751,1359,#N/A,CPA3
3224,ENSG00000136944,ENSG00000062038,1001,#N/A,CDH3
3224,ENSG00000136944,ENSG00000039068,999,#N/A,CDH1
3225,ENSG00000136944,ENSG00000150347,84159,#N/A,ARID5B
3225,ENSG00000136944,ENSG00000170852,25948,#N/A,KBTBD2
3225,ENSG00000136944,ENSG00000173852,23333,#N/A,DPY19L1
3225,ENSG00000136944,ENSG00000164741,10395,#N/A,DLC1
3225,ENSG00000136944,ENSG00000177606,3725,#N/A,JUN
3225,ENSG00000136944,ENSG00000067082,1316,#N/A,KLF6
3226,ENSG00000136944,ENSG00000139508,283537,#N/A,SLC46A3
3226,ENSG00000136944,ENSG00000162616,11080,#N/A,DNAJB4
3226,ENSG00000136944,ENSG00000136869,7099,#N/A,TLR4
3226,ENSG00000136944,ENSG00000067900,6093,#N/A,ROCK1
3226,ENSG00000136944,ENSG00000152601,4154,#N/A,MBNL1
3227,ENSG00000136944,ENSG00000171476,84525,#N/A,HOPX
3227,ENSG00000136944,ENSG00000026025,7431,#N/A,VIM
3227,ENSG00000136944,ENSG00000109099,5376,#N/A,PMP22
3227,ENSG00000136944,ENSG00000163453,3490,#N/A,IGFBP7
3227,ENSG00000136944,ENSG00000142227,2014,#N/A,EMP3
3228,ENSG00000136944,ENSG00000156427,8817,#N/A,FGF18
3228,ENSG00000136944,ENSG00000047936,6098,#N/A,ROS1
3228,ENSG00000136944,ENSG00000057294,5318,#N/A,PKP2
3228,ENSG00000136944,ENSG00000137834,4091,#N/A,SMAD6
3228,ENSG00000136944,ENSG00000198691,24,#N/A,ABCA4
3229,ENSG00000136944,ENSG00000082996,11342,#N/A,RNF13
3229,ENSG00000136944,ENSG00000185437,6450,#N/A,SH3BGR
3229,ENSG00000136944,ENSG00000150540,3176,#N/A,HNMT
3229,ENSG00000136944,ENSG00000106823,1842,#N/A,ECM2
3229,ENSG00000136944,ENSG00000263238,1519,#N/A,CTSO
3230,ENSG00000136944,ENSG00000263309,25984,#N/A,KRT23
3230,ENSG00000136944,ENSG00000274290,8344,#N/A,HIST1H2BE
3230,ENSG00000136944,ENSG00000277224,8343,#N/A,HIST1H2BF
3230,ENSG00000136944,ENSG00000185652,4908,#N/A,NTF3
3230,ENSG00000136944,ENSG00000010932,2326,#N/A,FMO1
3231,ENSG00000136944,ENSG00000136044,55198,#N/A,APPL2
3231,ENSG00000136944,ENSG00000034677,25897,#N/A,RNF19A
3231,ENSG00000136944,ENSG00000170961,3037,#N/A,HAS2
3231,ENSG00000136944,ENSG00000140937,1009,#N/A,CDH11
3231,ENSG00000136944,ENSG00000113916,604,#N/A,BCL6
3234,ENSG00000110851,ENSG00000083223,79670,#N/A,ZCCHC6
3234,ENSG00000110851,ENSG00000118242,55686,#N/A,MREG
3234,ENSG00000110851,ENSG00000135766,54583,#N/A,EGLN1
3234,ENSG00000110851,ENSG00000104635,23516,#N/A,SLC39A14
3234,ENSG00000110851,ENSG00000105127,10270,#N/A,AKAP8
3234,ENSG00000110851,ENSG00000108932,9120,#N/A,SLC16A6
3235,ENSG00000110851,ENSG00000162745,25903,#N/A,OLFML2B
3235,ENSG00000110851,ENSG00000074181,4854,#N/A,NOTCH3
3235,ENSG00000110851,ENSG00000141905,4782,#N/A,NFIC
3235,ENSG00000110851,ENSG00000091136,3912,#N/A,LAMB1
3235,ENSG00000110851,ENSG00000137507,2615,#N/A,LRRC32
3237,ENSG00000185024,ENSG00000163904,59343,#N/A,SENP2
3237,ENSG00000185024,ENSG00000143924,27436,#N/A,EML4
3237,ENSG00000185024,ENSG00000145907,10146,#N/A,G3BP1
3237,ENSG00000185024,ENSG00000054118,9967,#N/A,THRAP3
3237,ENSG00000185024,ENSG00000018510,8540,#N/A,AGPS
3238,ENSG00000117505,ENSG00000164010,114625,#N/A,ERMAP
3238,ENSG00000117505,ENSG00000118242,55686,#N/A,MREG
3238,ENSG00000117505,ENSG00000165507,11067,#N/A,C10orf10
3238,ENSG00000117505,ENSG00000132952,10208,#N/A,USPL1
3238,ENSG00000117505,ENSG00000108932,9120,#N/A,SLC16A6
3238,ENSG00000117505,ENSG00000102189,8411,#N/A,EEA1
3238,ENSG00000117505,ENSG00000124570,5269,#N/A,SERPINB6
3238,ENSG00000117505,ENSG00000005893,3920,#N/A,LAMP2
3238,ENSG00000117505,ENSG00000075426,2355,#N/A,FOSL2
3240,ENSG00000117505,ENSG00000133561,474344,#N/A,GIMAP6
3240,ENSG00000117505,ENSG00000178695,115207,#N/A,KCTD12
3240,ENSG00000117505,ENSG00000129515,58533,#N/A,SNX6
3240,ENSG00000117505,ENSG00000071073,11320,#N/A,MGAT4A
3240,ENSG00000117505,ENSG00000172594,10924,#N/A,SMPDL3A
3240,ENSG00000117505,ENSG00000104870,2217,#N/A,FCGRT
3241,ENSG00000117505,ENSG00000013297,101928583,#N/A,CLDN11
3241,ENSG00000117505,ENSG00000108960,23531,#N/A,MMD
3241,ENSG00000117505,ENSG00000113739,8614,#N/A,STC2
3241,ENSG00000117505,ENSG00000165030,4783,#N/A,NFIL3
3241,ENSG00000117505,ENSG00000115963,390,#N/A,RND3
3243,ENSG00000025434,ENSG00000182544,84975,#N/A,MFSD5
3243,ENSG00000025434,ENSG00000080371,23011,#N/A,RAB21
3243,ENSG00000025434,ENSG00000071127,9948,#N/A,WDR1
3243,ENSG00000025434,ENSG00000126581,8678,#N/A,BECN1
3243,ENSG00000025434,ENSG00000150991,7316,#N/A,UBC
3243,ENSG00000025434,ENSG00000108946,5573,#N/A,PRKAR1A
3244,ENSG00000025434,ENSG00000077348,56915,#N/A,EXOSC5
3244,ENSG00000025434,ENSG00000274081,22827,#N/A,PUF60
3244,ENSG00000025434,ENSG00000110711,9049,#N/A,AIP
3244,ENSG00000025434,ENSG00000198830,3151,#N/A,HMGN2
3244,ENSG00000025434,ENSG00000128951,1854,#N/A,DUT
3245,ENSG00000107485,ENSG00000213064,375035,#N/A,SFT2D2
3245,ENSG00000107485,ENSG00000275779,123803,#N/A,NTAN1
3245,ENSG00000107485,ENSG00000134285,51303,#N/A,FKBP11
3245,ENSG00000107485,ENSG00000085491,29957,#N/A,SLC25A24
3245,ENSG00000107485,ENSG00000135535,8763,#N/A,CD164
3245,ENSG00000107485,ENSG00000102871,8717,#N/A,TRADD
3245,ENSG00000107485,ENSG00000120708,7045,#N/A,TGFBI
3245,ENSG00000107485,ENSG00000108518,5216,#N/A,PFN1
3245,ENSG00000107485,ENSG00000117335,4179,#N/A,CD46
3245,ENSG00000107485,ENSG00000139329,4060,#N/A,LUM
3245,ENSG00000107485,ENSG00000150093,3688,#N/A,ITGB1
3245,ENSG00000107485,ENSG00000243646,3588,#N/A,IL10RB
3245,ENSG00000107485,ENSG00000170266,2720,#N/A,GLB1
3245,ENSG00000107485,ENSG00000103876,2184,#N/A,FAH
3245,ENSG00000107485,ENSG00000085063,966,#N/A,CD59
3245,ENSG00000107485,ENSG00000064012,841,#N/A,CASP8
3245,ENSG00000107485,ENSG00000153113,831,#N/A,CAST
3245,ENSG00000107485,ENSG00000128595,813,#N/A,CALU
3245,ENSG00000107485,ENSG00000196975,307,#N/A,ANXA4
3245,ENSG00000107485,ENSG00000182718,302,#N/A,ANXA2
3246,ENSG00000107485,ENSG00000180891,404093,#N/A,CUEDC1
3246,ENSG00000107485,ENSG00000115109,57669,#N/A,EPB41L5
3246,ENSG00000107485,ENSG00000135052,51280,#N/A,GOLM1
3246,ENSG00000107485,ENSG00000118946,27253,#N/A,PCDH17
3246,ENSG00000107485,ENSG00000169760,22871,#N/A,NLGN1
3246,ENSG00000107485,ENSG00000112531,9444,#N/A,QKI
3246,ENSG00000107485,ENSG00000148516,6935,#N/A,ZEB1
3246,ENSG00000107485,ENSG00000181449,6657,#N/A,SOX2
3246,ENSG00000107485,ENSG00000010810,2534,#N/A,FYN
